id,alias,name_JP,name,altname_JP,altname,aliasParent,aliasRef,aliasMtp,parentFactor,lvFactor,encFactor,encSlot,mtp,LV,chance,value,cost,geneSlot,sort,target,proc,type,group,category,categorySub,abilityType,tag,thing,eleP,cooldown,charge,radius,max,req,idTrainer,partySkill,tagTrainer,levelBonus_JP,levelBonus,foodEffect,***,langAct,detail_JP,detail,textPhase_JP,textPhase,textExtra_JP,textExtra,textInc_JP,textInc,textDec_JP,textDec,textAlt_JP,textAlt,adjective_JP,adjective
2820,license_general,雑貨店ライセンス,General Store License,,,,,,0,0,100,,1,1,1000,0,4,1,0,,,Skill,POLICY,policy,economy,,,,50,0,10,5,0,,,0,,,,,,,値札を付けた食品と家具以外のアイテムの販売価格を上昇させるライセンス。,"A license that increases the prices of tagged items other than food, beverages and furniture. ",,,,,,,,,,,,
2821,legendary_heirloom,伝説の家宝,Legendary Heirloom,,,,,,0,0,100,,1,1,1000,0,5,1,0,,,Skill,POLICY,policy,economy,,,,50,0,10,5,0,,,0,,,,,,,家宝ランキングで1位のアイテムの評価額を上昇させる条令。,An ordinance that increases the appraisal value of the item ranked number one in the heirloom rankings.,,,,,,,,,,,,
2822,celeb,セレブ天国,Celebrity's Heaven,,,,,,0,0,100,,1,1,1000,0,7,1,0,,,Skill,POLICY,policy,economy,,,,50,0,10,5,0,,,0,,,,,,,富裕層の来客を増加させる条令。,An ordinance to increase the number of wealthy visitors.,,,,,,,,,,,,
2823,legendary_exhibition,個展,Solo Exhibition,,,,,,0,0,100,,1,1,1000,0,8,1,0,,,Skill,POLICY,policy,economy,,,,50,0,10,5,0,,,0,,,,,,,観光展示品の観光価値を上昇させる条令。大量展示と同時には実施できない。,An ordinance that enhances the tourism value of exhibits. Cannot be implemented simultaneously with Mass Exhibition.,,,,,,,,,,,,
2824,license_stolen,盗品取扱ライセンス,Fence License,,,,,,0,0,100,,1,1,1000,0,3,1,0,,,Skill,POLICY,policy,economy,,,,50,0,10,5,0,,,0,,,,,,,値札を付けた盗品の販売価格を上昇させるライセンス。盗賊ギルドに所属している場合は、貢献値も得られるようになる。,"License to increase the prices of tagged stolen goods. If you belong to the Thieves Guild, you will be also able to earn contribution points.",,,,,,,,,,,,
2825,milk_fan,乳派,Milk Faction,,,,,,0,0,100,,1,1,1000,0,1,1,0,,,Skill,POLICY,policy,law,,hidden,,50,0,10,5,0,,,0,,,,,,,家畜から乳をより多く生産する条令。,An ordinance to produce more milk from livestock.,,,,,,,,,,,,
2826,egg_fan,卵派,Egg Faction,,,,,,0,0,100,,1,1,1000,0,1,1,0,,,Skill,POLICY,policy,law,,hidden,,50,0,10,5,0,,,0,,,,,,,家畜から卵をより多く生産する条令。,An ordinance to produce more eggs from livestock.,,,,,,,,,,,,
2827,breed_season,繁殖期,Breeding Season,,,,,,0,0,100,,1,1,1000,0,3,1,0,,,Skill,POLICY,policy,law,,hidden,,50,0,10,5,0,,,0,,,,,,,家畜が乳や卵を生産する確率を上昇させる条令。,An ordinance to increase the probability of livestock producing milk and eggs.,,,,,,,,,,,,
2828,license_slaver,奴隷販売ライセンス,Slaver License,,,,,,0,0,100,,1,1,1000,0,6,1,0,,,Skill,POLICY,policy,economy,,,,50,0,10,5,0,,,0,,,,,,,値札を付けた奴隷の価格を上昇させるライセンス。,"A license that increases the prices of tagged slaves. ",,,,,,,,,,,,
3500,bfCave,洞窟,Cave,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,運営力の上昇しやすい土地。,Land with more admin points.,,,,,,,,,,,,
3600,bfPlain,平野,Plain,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,運営力の上昇しやすい土地。,Land with more admin points.,,,,,,,,,,,,
3601,bfForest,森,Forest,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,食料供給の上昇しやすい土地。,Land with more food supply.,,,,,,,,,,,,
3602,bfSnow,雪原,Snowfield,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,食料供給は少ないが、運営力と商業力の高い土地。,Land with little food supply but more admin points and commercial power.,,,,,,,,,,,,
3603,bfHill,丘,Hill,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,食料供給は少ないが、運営力が上昇しやすい土地。,Land with little food supply but more admin points.,,,,,,,,,,,,
3604,bfBeach,ビーチ,Beach,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,魚が多く釣れ、商業力の高い土地。,Land with many fish and more commercial power.,,,,,,,,,,,,
3605,bfSea,海,Sea,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,魚が多く釣れ、商業力の高い土地。,Land with many fish and more commercial power.,,,,,,,,,,,,
3606,bfUndersea,海底,Under Sea,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,base,,,,50,0,10,5,0,,,0,,,,,,,魚が多く釣れ、商業力の高い土地。,Land with many fish and more commercial power.,,,,,,,,,,,,
3700,bfFertile,肥沃,Fertile,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,土地の肥沃度を上げる。,Increase the fertility of the land.,,,,,,,,,,,,
3701,bfGeyser,間欠泉,Geyser,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,温泉地帯特有の地質。,Geological features unique to hot spring areas.,,,,,,,,,,,,
3702,bfRuin,古代遺跡,Ancient Ruin,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,より多くの来客が訪れるようになる。,Attract more visitors.,,,,,,,,,,,,
3703,bfTranquil,安穏,Tranquil,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,魔物が襲ってくる確率を減らす。,Reduce the probability of monster attacks.,,,,,,,,,,,,
3704,bfVolcano,火山,Volcano,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,bfHill,,50,0,10,5,0,,,0,,,,,,,火山地帯特有の地質。,Geological features unique to volcanic regions.,,,,,,,,,,,,
3705,bfHunt,狩場,Hunting Ground,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,より多くの生物が自然発生するようになる。,Encourage more creatures to spawn.,,,,,,,,,,,,
3706,bfFish,釣場,Fishing Spot,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,より多くの魚が釣れるようになる,Increase the amount of fish that can be caught.,,,,,,,,,,,,
3707,bfMonster,魔物の巣,Monster's Den,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,魔物が頻繁に襲ってくるようになる,More monsters start attacking the base.,,,,,,,,,,,,
3708,bfFreshAir,新鮮な空気,Fresh Air,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,住人の仕事の効率を上昇させる。,Increase the efficiency of the residents' work.,,,,,,,,,,,,
3709,bfBasin,盆地,Basin,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,運営力を上昇させる。,Increase admin points.,,,,,,,,,,,,
3710,bfBreed,繁殖地,Breeding Ground,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,生物が大量発生するようになる。,Greatly encourage more creatures to spawn.,,,,,,,,,,,,
3780,bfLandmark1,巨像,Giant Statue,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,観光価値を上昇させる。,Increase tourism values.,,,,,,,,,,,,
3781,bfLandmark2,恐竜の化石,Dinosaur Fossil,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,観光価値を上昇させる。,Increase tourism values.,,,,,,,,,,,,
3782,bfLandmark3,謎の石碑,Mysterious Tablet,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,観光価値を上昇させる。,Increase tourism values.,,,,,,,,,,,,
3783,bfLandmark4,モノリス,Monolith,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,観光価値を上昇させる。,Increase tourism values.,,,,,,,,,,,,
3784,bfLandmark5,怪鳥,"Weird Bird ",,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,,,50,0,10,5,0,,,0,,,,,,,観光価値を上昇させる。,Increase tourism values.,,,,,,,,,,,,
3800,bfCoal,石炭,Coal,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,"network,bfHill",,50,0,10,5,0,,,0,,,,,,,この土地で取れる特産品。,The local specialty produced in this land.,,,,,,,,,,,,
3801,bfMushroom,特産きのこ,Mushroom,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,"network,bfForest",,50,0,10,5,0,,,0,,,,,,,この土地で取れる特産品。,The local specialty produced in this land.,,,,,,,,,,,,
3802,bfSilica,シリカ真珠,Silica Pearl,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,"network,bfBeach",,50,0,10,5,0,,,0,,,,,,,この土地で取れる特産品。,The local specialty produced in this land.,,,,,,,,,,,,
3803,bfGum,ゴム,Gum,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,"network,bfForest",,50,0,10,5,0,,,0,,,,,,,この土地で取れる特産品。,The local specialty produced in this land.,,,,,,,,,,,,
3804,bfIce,氷塊,Ice Cube,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,"network,bfSnow",,50,0,10,5,0,,,0,,,,,,,この土地で取れる特産品。,The local specialty produced in this land.,,,,,,,,,,,,
3805,bfChitin,キチン,Chitin,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,LandFeat,FACTION,landfeat,,,"network,bfPlain",,50,0,10,5,0,,,0,,,,,,,この土地で取れる特産品。,The local specialty produced in this land.,,,,,,,,,,,,
3900,bfStart,エリンの加護,Elin's Grace,,,,,,0,0,100,,1,1,0,0,0,1,0,,,LandFeat,FACTION,landfeat,,,network,,50,0,10,5,0,,,0,,,,,,,運営力を上昇させる。,Increase admin points.,,,,,,,,,,,,
4000,actBuildCut,伐採モード,Clearing Mode,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,ビルドモードで伐採ができるようになる。,Unlocks Clearing in Build Mode.,,,,,,,,,,,,
4001,actBuildMine,採掘モード,Mining Mode,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,ビルドモードで採掘ができるようになる。,Unlocks Mining in Build Mode.,,,,,,,,,,,,
4002,actBuildTerrain,地形隆起,Terrain Mode,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,ビルドモードで地形が変更できるようになる。,Unlocks Terrain Editing in Build Mode.,,,,,,,,,,,,
4003,actBuildAnywhere,どこでもビルド,Free Build,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,マップのどこからでもビルドモードにアクセスできるようになる。,Enables you to enter Build Mode from anywhere on map.,,,,,,,,,,,,
4004,actBuildCollect,回収,Collecting,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,ビルドモードで回収ができるようになる。,Unlocks Collecting in Build Mode.,,,,,,,,,,,,
4005,actBuildRecipe,レシピモード,Recipe Mode,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,,,,,,,,,,,,,,
4006,actBuildInspect,配置モード,Relocation Mode,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Skill,FACTION,tech,,,hidden,,50,0,10,5,1,,,0,,,,,,,,,,,,,,,,,,,,
5000,ActWait,待機,Wait,,,,,,0,0,100,,1,1,1000,0,0,1,0,Self,,Ability,ABILITY,,,wait,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5001,ActMelee,攻撃,Attack,,,,,,0,0,100,,1,1,1000,0,0,1,0,Ground,,Ability,ABILITY,,,melee,before_move,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5002,Melee,攻撃,Attack,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5003,Ranged,射撃,Shoot,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5004,Sleep,寝る,Sleep,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5005,Wait,待機,Wait,,,,,,0,0,100,,1,1,1000,0,0,1,0,Self,,Ability,ABILITY,,,wait,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5006,Shoot,射撃,Shoot,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5007,Use,Use,Use,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5008,General,general,general,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5009,TaskMine,掘る,Mine,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5010,TaskDig,地面を掘る,Dig,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5011,TaskCut,伐採,Clear,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5012,AI_Goto,移動,Go to,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5013,ActAttack,攻撃,Attack,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5014,TaskPlow,耕す,Plow,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5015,TaskAttack,眠る,Sleep,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5016,TaskTame,射撃,Shoot,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5017,TaskTalk,使う,Use,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5018,TaskPick,5,5,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5019,TaskReadBoard,6,6,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5020,TaskFarm,農作業,Farm,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5021,TaskTrain,訓練,Train,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5022,TaskSleepOnBed,訓練,Train,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5023,TaskGoOut,訓練,Train,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5024,AI_Eat,食べる,Eat,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5025,AI_Grab,7,7,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5026,AI_Haul,運搬,Haul,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5027,GoalSleep,睡眠,Sleep,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5028,ActReleaseHeld,8,8,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5029,AI_Offer,9,9,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5030,AI_ReleaseHeld,10,10,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5031,AI_Deconstruct,11,11,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5032,AI_Equip,12,12,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5033,ActCancelTask,13,13,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5034,GoalIdle,暇つぶし,Idle,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5035,TaskBuild,設置,Place,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5036,TaskMoveInstalled,オブジェ移動,Move Object,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5037,ActNoItem,no item,"no item ",,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5038,ActThrow,投擲,Throw,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5039,AI_Fish,釣る,Fishing,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5040,ActRanged,射撃,Shoot,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,range,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5041,AI_Read,読む,Read,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5042,ActKick,蹴る,Kick,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5043,AI_TendAnimal,ブラシをかける,Brush,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5044,ActChat,話す,Talk,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5045,AI_Drink,飲む,Drink,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5046,ActInstall,設置,Install,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5047,ActPick,拾う,Pick,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5048,ActItem,アイテム,Item,,,,,,0,0,100,,1,1,1000,0,0,1,0,Self,,Ability,ABILITY,,,item,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5049,AI_OpenLock,解錠,Pick Lock,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5050,AI_Sleep,寝る,Sleep,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5051,ActZap,振る,Zap,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5052,ActBash,体当たり,Bash,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,neg,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5053,TaskHarvest,採取,Collect,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
5054,AI_Bladder,用を足す,Pee,,,,,,0,0,100,,1,1,1000,0,0,1,0,,,Ability,ABILITY,,,,,,50,0,10,5,0,,,0,,,,,,,,,,,,,,,,,,,,
